@lat	@lon	name	tourism	historic	amenity	natural	leisure
38.4748463	-7.8282356	Igreja de São Jordão		church			
39.5530534	-8.6231093		picnic_site				
40.6724352	-7.9027312	Igreja de São Tiago			place_of_worship		
38.4020093	-8.6004137	São Pedro			place_of_worship		
41.1594318	-8.6061363	Congregação Cristã do Bonjardim			place_of_worship		
41.1614373	-8.6044940	Biblioteca Popular Pedro Ivo	gallery		public_bookcase		
41.1056022	-8.2204452	Igreja Paroquial de Ariz			place_of_worship		
40.6493061	-7.9121445	Porta de Viriato		monument			
39.0238807	-8.7921651						park
39.0315998	-8.7931243						park
39.8726439	-8.5382890	Igreja de Nossa Senhora das Neves			place_of_worship		
39.0237402	-8.7864378						park
41.3900728	-8.6443894	Senhora das Neves			place_of_worship		
40.6648397	-7.9067200	Relógio de Sol Viriato		monument			
38.6566538	-27.2156587						park
38.6567902	-27.2160171	Hotel Cruzeiro	hotel		restaurant		
41.1911073	-8.6991730	Jardim do Corpo Santo					park
41.4147490	-7.8867901	Capela de Santo António de Vilarinho			place_of_worship		
40.6570325	-7.9102545	Muralha Romana		archaeological_site		bare_rock	
40.6564336	-7.9102223	Fonte de Santa Cristina		fountain			
41.1590572	-8.5882923	Parque de São Roque					park
38.3219179	-8.6930944	Cocoon Eco Design Lodges	chalet				park
38.2558494	-8.6985944						park
41.1718843	-8.5562543	Quinta da Morgadinha		manor			
40.7604425	-8.5611391	Casa do Cruzeiro		building			
41.8397734	-8.5977628	Igreja Matriz de Labruja			place_of_worship		
40.8769935	-6.9419375	Hospedaria do Convento - Turismo de Habitação	guest_house				
41.9011169	-8.2177557	Capela de São Miguel-O-Anjo			place_of_worship		
41.8211489	-8.2828593	Capela de São Tomé			place_of_worship		
41.8210442	-8.3019767	Capela de Santa Bárbara			place_of_worship		
41.8420065	-8.7904066	Capela de Nossa Senhora das Neves			place_of_worship		
41.8197878	-8.3099851	Igreja Paroquial de São Miguel			place_of_worship		
41.8196337	-8.2585856		museum				
41.8198981	-8.2585573	Igreja Paroquial de Ermida			place_of_worship		
41.8299792	-8.2197050	Cabana da Escaravilheira	wilderness_hut		shelter		
41.8073492	-8.6750563	Capela de Santa Rufina			place_of_worship		
41.8444374	-8.6199321	Casa do Guarda Florestal de Formigoso		ruins			
41.8457663	-8.6190051	Capela de Santa Cristina			place_of_worship		
41.8527230	-8.5587252	Capela de Santa Luzia			place_of_worship		
41.8543046	-8.5427122	Igreja de Labrujó			place_of_worship		
38.8602254	-9.0774850						park
38.8597685	-9.0758967						park
38.8594649	-9.0757469						park
38.8619176	-9.0715580				place_of_worship		
40.1817650	-8.1513523				place_of_worship		
40.6632190	-7.9189478	Parque canino do Rio Pavia					dog_park
38.8587545	-9.0728141						park
38.8585200	-9.0726619						park
38.8581102	-9.0719003						park
38.8589574	-9.0689691						park
38.8649102	-9.0613978						park
38.8550829	-9.0774593						park
38.8588358	-9.0788743						park
38.8565194	-9.0727450	Campo Bolonha					park
41.0195004	-7.3544419	Igreja Matriz de Souto - S. Pedro			place_of_worship		
40.7039417	-8.5532984	Capela São João			place_of_worship		
39.0521312	-8.7162978						park
38.8521814	-9.0779288						park
40.1855664	-8.1502270		picnic_site				
40.6638065	-7.9079682						park
38.5271128	-28.6278119	Porto Pim Beach House	chalet				
40.3763608	-8.3659676		information				
40.3750732	-8.3659272	Centro Interpretativo da Mata do Buçaco	information				
40.3760393	-8.3653690	Convento de Santa Cruz do Buçaco	attraction	yes	monastery		
41.3564556	-8.2394951				place_of_worship		
41.3265415	-8.2722162	Mosteiro do Bom Jesus de Barrosas			place_of_worship		
38.5758413	-7.9137207			castle			
41.4628888	-8.1529561	Parque de Lazer de Medelo	picnic_site				
40.9261859	-8.5424944	Os Vinte	hostel				
39.4545986	-8.1155385	Hotel Abrantur	hotel				
37.5271363	-8.6409479	Turismo Rural da Amieira	guest_house				
40.6568606	-7.9125662	Igreja Evangélica Baptista de Viseu			place_of_worship		
38.6760282	-9.2119222			citywalls			
38.6759848	-9.2120162			citywalls			
38.6758555	-9.2120323			citywalls			
38.6761522	-9.2118396			citywalls			
38.6763864	-9.2119019			citywalls			
38.6764575	-9.2118564			citywalls			
39.0231785	-8.7966481						park
39.0225947	-8.8018497						park
40.1547037	-8.1132752	Parque do Castelo					park
40.1643244	-8.1087966		caravan_site				
40.1547637	-8.1126066	Capela do Mártir São Sebastião		chapel	place_of_worship		
40.1588573	-8.1119236	Capela de Santo António			place_of_worship		
40.1555056	-8.1127929	Parque Chico Ceras					park
40.1807161	-8.1531568	Capela da Várzea Grande			place_of_worship		
40.1760067	-8.1427225	Capela de Cidreiros			place_of_worship		
40.6683355	-7.8911952	Capela de São João da Carreira			place_of_worship		
41.0098486	-7.2390437				place_of_worship		
40.9917387	-7.3273576	Capela		monument			
40.9955053	-7.3287359	Capela de Santo António		chapel	place_of_worship		
41.0112639	-7.2752261	Capela do Vale do Porco			place_of_worship		
41.0290682	-7.3105478	Casa Grande de Cedovim		building			
41.0289315	-7.3101358	Casa Grande de Cedovim		building			
41.0471780	-7.2345985				place_of_worship		
37.0365201	-7.8448990	Parque do Campo do Cassiano					park
39.0004904	-8.4474089						park
40.1537421	-8.1124708		picnic_site				
40.6573575	-7.9105423	Francisco Sá Carneiro		memorial			
40.9253138	-8.5420361	Hostel da Praça	hostel				
38.6763928	-9.2116323			citywalls			
38.6762146	-9.2118171			citywalls			
40.6644129	-7.9104579	Quartel da Paz			place_of_worship		
33.0416277	-16.3571573	Pestana Colombos	hotel				
33.0863321	-16.3343293	Hotel Quinta do Serrado	guest_house				
38.5284936	-8.9060755	Forte de São Luiz Gonzaga		fort		heath	
40.1648609	-8.1018693				place_of_worship		
38.3392092	-8.4640637	Senhora da Conceição			place_of_worship		
40.1900939	-8.0853411				place_of_worship		
39.4093408	-8.9625157		picnic_site				
38.6757889	-9.2121235			citywalls			
38.4328737	-28.4511999	Igreja de São Mateus			place_of_worship		
41.7354270	-7.4724312	Guest House Chaves	guest_house				
37.0259813	-7.9346989						park
37.0330513	-7.9372263						park
37.0302558	-7.9395810	Parque Maestro Armando Tavares Belo					park
37.0307018	-7.9393247						park
37.0314020	-7.9394873						park
37.0254879	-7.9419075						park
37.0246323	-7.9374863						park
37.0233218	-7.9363675						park
37.0269310	-7.9375761						park
38.6765006	-9.2115369			citywalls			
38.6765716	-9.2117026	Capela de São Sebastião			place_of_worship		
41.5497496	-6.9668579	Casa das Argolas	chalet				
41.0660003	-8.2571021	Igreja de Nossa Senhora da Natividade		church	place_of_worship		
40.6551149	-7.9048342				place_of_worship		
38.8189179	-9.4643985	Aldeia da Praia	camp_site				
40.6380571	-7.9329828				place_of_worship		
38.9043611	-9.1988901				place_of_worship		
38.8827508	-9.1526918				place_of_worship		
40.6384843	-7.9280229		artwork	memorial			
38.9637255	-8.5263424		hotel				
38.4815148	-8.9768332	Fábrica de Salga de Peixe do Creiro		archaeological_site			nature_reserve
41.7413207	-7.4780100	Capela do Senhor do Calvário			place_of_worship		
38.7369350	-9.1360997	Ad Ephemeram Gloriam	artwork				
41.5189232	-6.8801193	Ponte de Benrezes		bridge			
39.6642971	-8.8330910	Capela da Jardoeira			place_of_worship		
41.7419903	-7.4680178						park
40.5922734	-6.9491346			citywalls			
40.5929745	-6.9506862			citywalls			
40.5933357	-6.9503160			citywalls			
40.5934070	-6.9502369			citywalls			
40.5935527	-6.9501500			citywalls			
40.5939265	-6.9499750			citywalls			
40.5916857	-6.9489613			citywalls			
40.5940724	-6.9488783			citywalls			
40.5927983	-6.9497058			citywalls			
40.5922586	-6.9499261			citywalls			
40.5931388	-6.9505674			citywalls			
40.5932610	-6.9504085			citywalls			
40.5933790	-6.9502644			citywalls			
40.5934625	-6.9501727			citywalls			
40.5936504	-6.9501011			citywalls			
40.5937429	-6.9500170			citywalls			
40.5941802	-6.9496693			citywalls			
40.5941611	-6.9490373			citywalls			
40.5946227	-6.9487999	Capela do Cemitério			place_of_worship		
40.5941759	-6.9490075			citywalls			
40.5937251	-6.9487138			citywalls			
40.5932101	-6.9504500			citywalls			
40.5931744	-6.9505020			citywalls			
40.5922697	-6.9497975	Igreja de Santa Maria do Castelo			place_of_worship		
40.5942455	-6.9492934			citywalls			
40.5928095	-6.9498396			citywalls			
40.5934715	-6.9501956			citywalls			
40.5935140	-6.9501611			citywalls			
40.5937796	-6.9487641			citywalls			
40.5938180	-6.9487948			citywalls			
40.5932030	-6.9486761			citywalls			
40.5927029	-6.9507193			citywalls			
40.5925494	-6.9505476			citywalls			
40.5928557	-6.9507435			citywalls			
40.5931184	-6.9505383			citywalls			
40.5930827	-6.9506037			citywalls			
40.5932404	-6.9503853			citywalls			
40.5932913	-6.9503438			citywalls			
40.5933687	-6.9502442			citywalls			
40.5933634	-6.9502657			citywalls			
40.5930949	-6.9493851	Pelourinho	attraction	pillory			
40.5933843	-6.9502429			citywalls			
40.5934200	-6.9502072			citywalls			
40.5935963	-6.9501145			citywalls			
40.5937567	-6.9500113			citywalls			
40.5940924	-6.9499042			citywalls			
40.5940513	-6.9488557			citywalls			
40.5928034	-6.9497323			citywalls			
40.5928413	-6.9499343			citywalls			
40.5927479	-6.9501169			citywalls			
40.5926468	-6.9503932			citywalls			
40.5928024	-6.9501196			citywalls			
40.5926653	-6.9493498			citywalls			
40.5926145	-6.9492684			citywalls			
40.5925098	-6.9491577			citywalls			
38.6703947	-9.1524901	Mercado da Romeira	attraction				
38.7949355	-7.5598336				place_of_worship		
37.7277054	-8.7822431	Jardim Público de Vila Nova de Milfontes					park
41.1896730	-8.7030699				place_of_worship		
39.5592569	-8.8314128	Igreja Matriz de Serro Ventoso			place_of_worship		
39.5308492	-8.8375154	Capela de São Silvestre			place_of_worship		
39.4969735	-8.8492092	Igreja da Mendiga			place_of_worship		
40.5938864	-6.9484505	Pombal		yes			
41.8088803	-8.4222059	Choupal					park
40.6563433	-7.9152196	Capela de Nossa Senhora da Vitória			place_of_worship		
40.6599733	-7.9053084	Pórtico do Fontelo		city_gate			
41.4397328	-8.0079458				place_of_worship		
41.4395769	-8.0079722	Solar do Marau	chalet				
40.9651297	-7.2610294				place_of_worship		
40.9629778	-7.2630433	Igreja Matriz de Mêda - S. Bento			place_of_worship		
40.9598682	-7.2510562	Capela da Santa Cruz			place_of_worship		
41.1631158	-8.5094625	Capelinha Dom José			place_of_worship		
40.3285197	-7.2158559	Câmara Municipal e Cadeia		building			
40.3286890	-7.2163943	Residência Paroquial		house			
40.3285456	-7.2163113			citywalls			
40.3290032	-7.2148223			citywalls			
40.3286842	-7.2153016	Forno Comunitário		baking_oven	baking_oven		
40.6600028	-7.9123566			building			
40.6595512	-7.9127924			citywalls			
40.6595959	-7.9126428	Capela Nossa Senhora dos Remédios			place_of_worship		
40.6596688	-7.9106015				place_of_worship		
40.6597793	-7.9105241				place_of_worship		
40.6596087	-7.9106357				place_of_worship		
40.6591300	-7.9111220	Judiaria de Viseu			place_of_worship		
41.3798765	-8.4820015	Parque de Lazer de Avidos	picnic_site				
41.3786466	-7.9518296	Parque Urbano de Paradança					park
41.3695999	-7.9363116	Oratório do Senhor do Monte			place_of_worship		
38.7655833	-9.2140312	Jardim Luís de Camões					park
38.7694710	-9.2151634						park
41.5264522	-8.6221270	Bway	guest_house				
37.0021165	-25.1119180	Ilha a Pé Raposo	wilderness_hut				
39.3874696	-9.2790547	Villarey Golf & Beach	apartment				
38.6762678	-9.2114785			citywalls			
38.5649553	-7.9071684	Igreja de São Brás			place_of_worship		
40.5938781	-6.9487964			citywalls			
40.5940261	-6.9488896			citywalls			
40.5939764	-6.9488524			citywalls			
41.6096788	-8.6362642	Igreja Nova de Nossa Senhora de Fátima de Aborim			place_of_worship		
41.3783562	-8.4890430						park
38.5014057	-8.0262323	Igreja Paroquial da Nossa Senhora da Assunção da Tourega			place_of_worship		
41.8292084	-8.5957798	Capela de Nossa Senhora das Neves			place_of_worship		
37.4349962	-8.4473635				place_of_worship		
40.2308221	-8.3041219				place_of_worship		
40.6574477	-7.9129234	Ponto de turismo Viseu	information				
42.0099283	-8.6430535			wayside_shrine			
40.3288110	-7.2162935	Campanário		tower			
40.3285762	-7.2157159	Pelourinho de Sortelha	attraction	pillory			
40.3290310	-7.2156050	Fonte da Azenha		yes	fountain		
40.4559205	-8.8031850	Capela de Nossa Senhora da Conceição			place_of_worship		
40.3284945	-7.2152591			castle_wall			
41.1775512	-7.1122685		picnic_site				
41.5691320	-8.6303333				place_of_worship		
37.9556571	-8.8674345	Origens Hostel	hostel				
37.9552968	-8.8674113	Igreja da Misericórdia			place_of_worship		
40.3309036	-7.2106632	Casa de São Gens		house			
40.3308440	-7.2306843	Capela da Azenha			place_of_worship		
40.3333680	-7.2060468	Casa da Corredoura		house			
40.3326677	-7.2034947	Capela de Santa Catarina			place_of_worship		
40.3309291	-7.2093841	Casa de Santo António		house			
40.3311552	-7.2092918	Casa dos Hóspedes do Solar de Nossa Senhora da Conceição		house			
40.3311959	-7.2097694	Solar de Nossa Senhora da Conceição		manor			
40.3298148	-7.2123413	Capela de São Sebastião		yes	place_of_worship		
40.3305241	-7.2125987	Torre do Relógio de Sortelha		tower			
40.3289340	-7.2152065	Fonte de Mergulho		yes	fountain		
40.3286998	-7.2165249	Casa do Governador		house			
40.3285740	-7.2171807	Hospital da Santa Casa da Misericórdia		house			
40.3283667	-7.2174171				place_of_worship		
40.3294876	-7.2162976			citywalls			
40.3288661	-7.2168819			citywalls			
40.3293426	-7.2165093			citywalls			
40.3293695	-7.2151341	Casa do Vento que Soa		house			
40.3295089	-7.2154207			citywalls			
40.3287383	-7.2163434			citywalls			
41.7378371	-7.4739367	Hotel Premium Chaves - Aquae Flaviae	hotel				
37.0928377	-8.1784618	Pine Cliffs Hotel	hotel				
37.0923285	-8.1770345	Pine Cliffs Ocean Suites	hotel				
38.9780399	-8.8045190						park
38.9701554	-8.8170686						park
38.9330847	-9.2578966	Igreja de São Paulo			place_of_worship		
39.1099881	-8.5804855						park
38.9636362	-8.5964268				place_of_worship		
38.9751493	-8.5994984				place_of_worship		
40.6614093	-7.9021192		picnic_site				
41.1476018	-8.5914298		picnic_site				
38.8471590	-9.3782389			fountain	fountain		
37.7037353	-8.0865822	Parque da Liberdade					park
38.7521071	-9.2753663						park
38.7526500	-9.2756454						park
41.3672793	-8.1549211				place_of_worship		
41.3672972	-8.1547563				place_of_worship		
39.1537529	-8.7584457	Palácio dos Chavões		castle			
38.8062253	-7.4548574			yes			
38.8054429	-7.4561200			yes			
38.8055093	-7.4560921			yes			
41.4464306	-8.3801499	Parque Desportivo Aldeamento Vimaranes					park
38.9614429	-8.5194931		caravan_site				
39.4441982	-8.7108024						park
39.4454175	-8.7109953						park
39.9933076	-8.3253560	Miradouro de São João do Deserto	viewpoint				
40.2691992	-7.9888012			manor			
40.2683195	-7.9915242	Capela do Senhor do Sepulcro			place_of_worship		
37.7169181	-25.4925918		picnic_site				
37.1694555	-7.5111857	Hotel Praia da Lota Resort	hotel				
37.1695814	-7.5111612	Hotel Praia da Lota Resort	hotel				
37.1704310	-7.5116169	Apartamentos Turísticos Real Lota	apartment				
38.7273518	-9.1810745		picnic_site				
40.6118980	-6.9218049	Capela de São Roque			place_of_worship		
39.4991465	-8.8717802	Lagoa Grande	attraction			water	
38.7727863	-9.2261051						dog_park
40.6173023	-7.0064049	Igreja Nova			place_of_worship		
40.6184085	-7.0085068	Antiga Igreja Matriz		church	place_of_worship		
41.1062098	-7.0780564	Senhora da Glória		church	place_of_worship		
41.0857136	-7.0258342				place_of_worship		
38.7731372	-9.2253874						dog_park
41.3960583	-8.2020284				place_of_worship		
41.6148445	-8.7853453	Recinto da Feira Medieval de Castelo do Neiva	theme_park				
37.7194094	-25.4866462	Igreja de São José			place_of_worship		
40.8962568	-8.3446415	Igreja Matriz de Chave - Santa Eulália			place_of_worship		
41.3930420	-8.2304777		camp_site				
41.1122428	-7.8938104	Estação arqueológica de Mogueira-São Martinho de Mouros		archaeological_site			nature_reserve
41.3837476	-8.2333577				place_of_worship		
40.8706832	-7.4688631				place_of_worship		
37.0820963	-8.0088687	Igreja de São Lourenço			place_of_worship		
38.2461104	-8.3566833	Igreja de São Romão			place_of_worship		
37.0263855	-7.9396555	Parque da Rua da Guiné-Bissau					park
37.0268023	-7.9387976	Parque da Rua da Guiné-Bissau					park
37.0291862	-7.9306226						park
37.0291521	-7.9291281						park
37.0923578	-8.6755292	Good Vibes Holidays	guest_house				
41.7969360	-6.7656202	Capela de Santa Apolónia			place_of_worship		
38.9510729	-7.2129658	Parque de Merendas					park
40.3237938	-7.6984535	Capela de Nossa Senhora da Guia			place_of_worship		
39.4875676	-7.9677472						park
39.2938839	-9.2159119	Lavadouros		wash_house	lavoir	water	
38.9819197	-9.2832418	Parque de Merendas					park
37.7285637	-25.4314418	Ermida de Nossa Senhora da Paz			place_of_worship		
38.9204834	-7.4186204	Igreja de Santo Aleixo			place_of_worship		
40.9475429	-7.1539192				place_of_worship		
38.2996127	-8.2294611	Capela de São João Nepomoceno			place_of_worship		
38.7432497	-9.2053138			yes			
38.7414062	-9.2070194			building			
38.7397996	-9.2084923			building			
38.7406121	-9.2077387			building			
38.7381904	-9.2099573	Aqueduto das Francesas		yes			
